current_name,new_name
A380_PAX_WINDOW_COMP.PNG,A380X_PAX_WINDOW_COMP.PNG
A380_PAX_WINDOW_NORM.PNG,A380X_PAX_WINDOW_NORM.PNG
A380_PORTHOLE_ALBD.PNG,A380X_PORTHOLE_ALBD.PNG
A380_PORTHOLE_COMP.PNG,A380X_PORTHOLE_COMP.PNG
A380_PORTHOLE_EMIS.PNG,A380X_PORTHOLE_EMIS.PNG
A380_SUITES_STAIRS_ALBEDO.PNG,A380X_SUITES_STAIRS_ALBD.PNG
A380_SUITES_STAIRS_COMP.PNG,A380X_SUITES_STAIRS_COMP.PNG
A380_SUITES_STAIRS_EMIS.PNG,A380X_SUITES_STAIRS_EMIS.PNG
A380_SUITES_STAIRS_NORM.PNG,A380X_SUITES_STAIRS_NORM.PNG
A380_SUNSHADES_4K_ALBEDO.PNG,A380X_SUNSHADES_ALBD.PNG
A380_SUNSHADES_4K_COMP.PNG,A380X_SUNSHADES_COMP.PNG
A380_SUNSHADES_4K_NORMAL.PNG,A380X_SUNSHADES_NORM.PNG
A380_WINDSHIELD_ALBEDO.PNG,A380X_WINDSHIELD_ALBD.PNG
A380_WINDSHIELD_DETAIL_SCRATCH_COMP.PNG,A380X_WINDSHIELD_DETAIL_SCRATCH_COMP.PNG
A380_WINDSHIELD_DETAIL_SCRATCH_NORMAL.PNG,A380X_WINDSHIELD_DETAIL_SCRATCH_NORM.PNG
A380_WINDSHIELD_FRONT_GLASS_ALBEDO.PNG,A380X_WINDSHIELD_FRONT_GLASS_ALBD.PNG
A380_WINDSHIELD_FRONT_GLASS_COMP.PNG,A380X_WINDSHIELD_FRONT_GLASS_COMP.PNG
A380_WINDSHIELD_NORMAL.PNG,A380X_WINDSHIELD_NORM.PNG
A380X_ACCESSORIES_ALBEDO.PNG,A380X_ACCESSORIES_ALBD.PNG
A380X_ACCESSORIES_EMIS.PNG,A380X_ACCESSORIES_EMIS.PNG
A380X_ACCESSORIES_METAL.PNG,A380X_ACCESSORIES_COMP.PNG
A380X_ACCESSORIES_NORMAL.PNG,A380X_ACCESSORIES_NORM.PNG
A380X_AFT_STAIRS_ALBEDO.PNG,A380X_AFT_STAIRS_ALBD.PNG
A380X_AFT_STAIRS_COMP.PNG,A380X_AFT_STAIRS_COMP.PNG
A380X_AFT_STAIRS_EMIS.PNG,A380X_AFT_STAIRS_EMIS.PNG
A380X_AFT_STAIRS_NORM.PNG,A380X_AFT_STAIRS_NORM.PNG
A380X_BC_SEATS_ALBEDO.PNG,A380X_BC_SEATS_ALBD.PNG
A380X_BC_SEATS_COMP.PNG,A380X_BC_SEATS_COMP.PNG
A380X_BC_SEATS_EMIS.PNG,A380X_BC_SEATS_EMIS.PNG
A380X_BC_SEATS_NORM.PNG,A380X_BC_SEATS_NORM.PNG
A380X_BLG_ALBEDO.PNG,A380X_BLG_ALBD.PNG
A380X_BLG_COMP.PNG,A380X_BLG_COMP.PNG
A380X_BLG_NORM.PNG,A380X_BLG_NORM.PNG
A380X_CABIN_NTF_COMP.PNG,A380X_CABIN_NTF_COMP.PNG
A380X_CAS_SEATS_CABIN_ALBEDO.PNG,A380X_CAS_SEATS_CABIN_ALBD.PNG
A380X_CAS_SEATS_CABIN_COMP.PNG,A380X_CAS_SEATS_CABIN_COMP.PNG
A380X_CAS_SEATS_CABIN_NORM.PNG,A380X_CAS_SEATS_CABIN_NORM.PNG
A380X_DETAIL_CARPET_SEWING_ALBEDO.PNG,A380X_DETAIL_CARPET_SEWING_ALBD.PNG
A380X_DETAIL_CARPET_SEWING_COMP.PNG,A380X_DETAIL_CARPET_SEWING_COMP.PNG
A380X_DETAIL_CARPET_SEWING_NORM.PNG,A380X_DETAIL_CARPET_SEWING_NORM.PNG
A380X_EXTERIOR_WINGFENCE_ALBEDO.PNG,A380X_EXT_WINGFENCE_ALBD.PNG
A380X_EXTERIOR_WINGFENCE_COMP.PNG,A380X_EXT_WINGFENCE_COMP.PNG
A380X_EXTERIOR_WINGFENCE_NORM.PNG,A380X_EXT_WINGFENCE_NORM.PNG
A380X_FUSE1_ALBEDO.PNG,A380X_FUSE1_ALBD.PNG
A380X_FUSE1_METAL.PNG,A380X_FUSE1_COMP.PNG
A380X_FUSE1_NORMAL.PNG,A380X_FUSE1_NORM.PNG
A380X_FUSE2_ALBEDO.PNG,A380X_FUSE2_ALBD.PNG
A380X_FUSE2_METAL.PNG,A380X_FUSE2_COMP.PNG
A380X_FUSE2_NORMAL.PNG,A380X_FUSE2_NORM.PNG
A380X_FUSE3_ALBEDO.PNG,A380X_FUSE3_ALBD.PNG
A380X_FUSE3_METAL.PNG,A380X_FUSE3_COMP.PNG
A380X_FUSE3_NORMAL.PNG,A380X_FUSE3_NORM.PNG
A380X_FUSE4_ALBEDO.PNG,A380X_FUSE4_ALBD.PNG
A380X_FUSE4_METAL.PNG,A380X_FUSE4_COMP.PNG
A380X_FUSE4_NORMAL.PNG,A380X_FUSE4_NORM.PNG
A380X_FUSE5_ALBEDO.PNG,A380X_FUSE5_ALBD.PNG
A380X_FUSE5_METAL.PNG,A380X_FUSE5_COMP.PNG
A380X_FUSE5_NORMAL.PNG,A380X_FUSE5_NORM.PNG
A380X_HATRACK_LIGHT1.PNG,A380X_HATRACK_LIGHT1.PNG
A380X_LAND_LIGHT.PNG,A380X_LAND_LIGHT.PNG
A380X_LAND2_LIGHT.PNG,A380X_LAND2_LIGHT.PNG
A380X_LG_BAY_MAIN_ALBEDO.PNG,A380X_LG_BAY_MAIN_ALBD.PNG
A380X_LG_BAY_MAIN_COMP.PNG,A380X_LG_BAY_MAIN_COMP.PNG
A380X_LG_BAY_MAIN_NORM.PNG,A380X_LG_BAY_MAIN_NORM.PNG
A380X_LIGHT_GLASS_ALBEDO.PNG,A380X_LIGHT_GLASS_ALBD.PNG
A380X_LIGHT_GLASS_METAL.PNG,A380X_LIGHT_GLASS_COMP.PNG
A380X_LIGHT_GLASS_NORMAL.PNG,A380X_LIGHT_GLASS_NORM.PNG
A380X_MAIN_DECK_ASSETS_ALBEDO.PNG,A380X_MAIN_DECK_ASSETS_ALBD.PNG
A380X_MAIN_DECK_ASSETS_COMP.PNG,A380X_MAIN_DECK_ASSETS_COMP.PNG
A380X_MAIN_DECK_ASSETS_NORM.PNG,A380X_MAIN_DECK_ASSETS_NORM.PNG
A380X_MAIN_DECK_CARPET_COMP.PNG,A380X_MAIN_DECK_CARPET_COMP.PNG
A380X_MAIN_DECK_FLOOR_ALBEDO.PNG,A380X_MAIN_DECK_FLOOR_ALBD.PNG
A380X_MAIN_DECK_FLOOR_NORM.PNG,A380X_MAIN_DECK_FLOOR_NORM.PNG
A380X_MAIN_DECK_GALLEY_ALBEDO.PNG,A380X_MAIN_DECK_GALLEY_ALBD.PNG
A380X_MAIN_DECK_GALLEY_COMP.PNG,A380X_MAIN_DECK_GALLEY_COMP.PNG
A380X_MAIN_DECK_GALLEY_NORM.PNG,A380X_MAIN_DECK_GALLEY_NORM.PNG
A380X_MAIN_DECK_PEC_SIDEWALLS_ALBEDO.PNG,A380X_MAIN_DECK_PEC_SIDEWALLS_ALBD.PNG
A380X_MAIN_DECK_PEC_SIDEWALLS_COMP.PNG,A380X_MAIN_DECK_PEC_SIDEWALLS_COMP.PNG
A380X_MAIN_DECK_PEC_SIDEWALLS_EMIS.PNG,A380X_MAIN_DECK_PEC_SIDEWALLS_EMIS.PNG
A380X_MAIN_DECK_PEC_SIDEWALLS_NORM.PNG,A380X_MAIN_DECK_PEC_SIDEWALLS_NORM.PNG
A380X_MAIN_DECK_YC_SIDEWALLS_ALBEDO.PNG,A380X_MAIN_DECK_YC_SIDEWALLS_ALBD.PNG
A380X_MAIN_DECK_YC_SIDEWALLS_COMP.PNG,A380X_MAIN_DECK_YC_SIDEWALLS_COMP.PNG
A380X_MAIN_DECK_YC_SIDEWALLS_EMIS.PNG,A380X_MAIN_DECK_YC_SIDEWALLS_EMIS.PNG
A380X_MAIN_DECK_YC_SIDEWALLS_NORM.PNG,A380X_MAIN_DECK_YC_SIDEWALLS_NORM.PNG
A380X_MIP_1.PNG,A380X_MIP_1.PNG
A380X_MIP_2.PNG,A380X_MIP_2.PNG
A380X_MIP_3.PNG,A380X_MIP_3.PNG
A380X_MIP_4.PNG,A380X_MIP_4.PNG
A380X_PAX_DOORS_ALBEDO.PNG,A380X_PAX_DOORS_ALBD.PNG
A380X_PAX_DOORS_COMP.PNG,A380X_PAX_DOORS_COMP.PNG
A380X_PAX_DOORS_EMIS.PNG,A380X_PAX_DOORS_EMIS.PNG
A380X_PAX_DOORS_NORM.PNG,A380X_PAX_DOORS_NORM.PNG
A380X_PAX_INNER_WINDOW_ALBEDO.PNG,A380X_PAX_INNER_WINDOW_ALBD.PNG
A380X_PAX_INNER_WINDOW_METAL.PNG,A380X_PAX_INNER_WINDOW_COMP.PNG
A380X_PEC_SEATS_ALBEDO.PNG,A380X_PEC_SEATS_ALBD.PNG
A380X_PEC_SEATS_COMP.PNG,A380X_PEC_SEATS_COMP.PNG
A380X_PEC_SEATS_NORM.PNG,A380X_PEC_SEATS_NORM.PNG
A380X_REGISTRATION_ALBEDO.PNG,A380X_REGISTRATION_ALBD.PNG
A380X_REGISTRATION_NORMAL.PNG,A380X_REGISTRATION_NORM.PNG
A380X_SUITE_CEILING_ALBEDO.PNG,A380X_SUITE_CEILING_ALBD.PNG
A380X_SUITE_CEILING_COMP.PNG,A380X_SUITE_CEILING_COMP.PNG
A380X_SUITE_CEILING_EMIS.PNG,A380X_SUITE_CEILING_EMIS.PNG
A380X_SUITE_CEILING_NORM.PNG,A380X_SUITE_CEILING_NORM.PNG
A380X_SUITES_ALBEDO.PNG,A380X_SUITES_ALBD.PNG
A380X_SUITES_COMP.PNG,A380X_SUITES_COMP.PNG
A380X_SUITES_EMIS.PNG,A380X_SUITES_EMIS.PNG
A380X_SUITES_NORM.PNG,A380X_SUITES_NORM.PNG
A380X_TAXI_LIGHT.PNG,A380X_TAXI_LIGHT.PNG
A380X_UPPER_DECK_FLOOR_COMP.PNG,A380X_UPPER_DECK_FLOOR_COMP.PNG
A380X_WING_LIGHT_1LH.PNG,A380X_WING_LIGHT_1LH.PNG
A380X_WIPER_MASK.PNG,A380X_WIPER_MASK.PNG
A380X_WLG_ALBEDO.PNG,A380X_WLG_ALBD.PNG
A380X_WLG_COMP.PNG,A380X_WLG_COMP.PNG
A380X_WLG_NORM.PNG,A380X_WLG_NORM.PNG
A380X_YC_SEAT_ALBEDO.PNG,A380X_YC_SEAT_ALBD.PNG
A380X_YC_SEAT_COMP.PNG,A380X_YC_SEAT_COMP.PNG
A380X_YC_SEAT_NORM.PNG,A380X_YC_SEAT_NORM.PNG
CARGO_FWD_COMP.PNG,A380X_CARGO_FWD_COMP.PNG
CARGO_FWD_NML.PNG,A380X_CARGO_FWD_NORM.PNG
CARGO_FWD.PNG,A380X_CARGO_FWD_ALBD.PNG
COCKPIT_FLOOR_PANELS_DETAIL_4K_ALBEDO.PNG,A380X_COCKPIT_FLOOR_PANELS_DETAIL_ALBD.PNG
COCKPIT_FLOOR_PANELS_DETAIL_4K_COMP.PNG,A380X_COCKPIT_FLOOR_PANELS_DETAIL_COMP.PNG
COCKPIT_FLOOR_PANELS_DETAIL_4K_NORMAL.PNG,A380X_COCKPIT_FLOOR_PANELS_DETAIL_NORM.PNG
DECAL_COCKPIT_NORMAL.PNG,A380X_DECAL_COCKPIT_NORM.PNG
DECAL_COCKPIT.PNG,A380X_DECAL_COCKPIT_ALBD.PNG
ENGINE_BLUR1_ALBEDO.PNG,A380X_ENGINE_BLUR1_ALBD.PNG
ENGINE_BLUR1_COMP.PNG,A380X_ENGINE_BLUR1_COMP.PNG
ENGINE_BLUR2_ALBEDO.PNG,A380X_ENGINE_BLUR2_ALBD.PNG
ENGINE_BLUR2_COMP.PNG,A380X_ENGINE_BLUR2_COMP.PNG
ENGINE_BLUR3_ALBEDO.PNG,A380X_ENGINE_BLUR3_ALBD.PNG
ENGINE_BLUR3_COMP.PNG,A380X_ENGINE_BLUR3_COMP.PNG
ENGINE_BLUR4_ALBEDO.PNG,A380X_ENGINE_BLUR4_ALBD.PNG
ENGINE_BLUR4_COMP.PNG,A380X_ENGINE_BLUR4_COMP.PNG
FWD_CARGO_DECALS.PNG,A380X_FWD_CARGO_DECALS_ALBD.PNG
LIGHT_OVHD_CHECKED_ALBEDO.PNG,A380X_LIGHT_OVHD_CHECKED_ALBD.PNG
LIGHT_OVHD_CHECKED_COMP.PNG,A380X_LIGHT_OVHD_CHECKED_COMP.PNG
LIGHT_OVHD_CHECKED_EMISSIVE.PNG,A380X_LIGHT_OVHD_CHECKED_EMIS.PNG
LIGHT_OVHD_CHECKED_NORMAL.PNG,A380X_LIGHT_OVHD_CHECKED_NORM.PNG
MIKES_CABLES_4K_ALBEDO.PNG,A380X_MIKES_CABLES_ALBD.PNG
MIKES_CABLES_4K_COMP.PNG,A380X_MIKES_CABLES_COMP.PNG
MIKES_CABLES_4K_EMMIS.PNG,A380X_MIKES_CABLES_EMIS.PNG
MIKES_CABLES_4K_NORMAL.PNG,A380X_MIKES_CABLES_NORM.PNG
MISC_ALBEDO.PNG,A380X_MISC_ALBD.PNG
MISC_COMP.PNG,A380X_MISC_COMP.PNG
MISC_NORM.PNG,A380X_MISC_NORM.PNG
PUSH_BASE_ALBEDO.PNG,A380X_PUSH_BASE_ALBD.PNG
PUSH_BASE_METAL.PNG,A380X_PUSH_BASE_COMP.PNG
PUSH_BASE_NORMAL.PNG,A380X_PUSH_BASE_NORM.PNG
PUSH_TEXT_EMIS.PNG,A380X_PUSH_TEXT_EMIS.PNG
RAT_BLUR_3.PNG,A380X_RAT_BLUR_ALBD.PNG
RUDDER_CABLES_4K_ALBEDO.PNG,A380X_RUDDER_CABLES_ALBD.PNG
RUDDER_CABLES_4K_COMP.PNG,A380X_RUDDER_CABLES_COMP.PNG
RUDDER_CABLES_4K_NORMAL.PNG,A380X_RUDDER_CABLES_NORM.PNG
SCREEN_EMISSIVE.PNG,A380X_SCREEN_EMIS.PNG
TIRES_ALB.PNG,A380X_TIRES_ALBD.PNG
TIRES_COMP.PNG,A380X_TIRES_COMP.PNG
TIRES_NML.PNG,A380X_TIRES_NORM.PNG
